SUBJECT,Subject,LOCATION,Country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1994-05,May-1994,IDX,Index,0,Units,2010_100,2010=100,29.695240000000002,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1994-06,Jun-1994,IDX,Index,0,Units,2010_100,2010=100,30.174770000000002,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1994-07,Jul-1994,IDX,Index,0,Units,2010_100,2010=100,30.08892,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1994-08,Aug-1994,IDX,Index,0,Units,2010_100,2010=100,30.04369,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1994-09,Sep-1994,IDX,Index,0,Units,2010_100,2010=100,30.0912,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1994-10,Oct-1994,IDX,Index,0,Units,2010_100,2010=100,30.66037,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1994-11,Nov-1994,IDX,Index,0,Units,2010_100,2010=100,30.985590000000002,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1994-12,Dec-1994,IDX,Index,0,Units,2010_100,2010=100,31.0152,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1995-01,Jan-1995,IDX,Index,0,Units,2010_100,2010=100,32.91036,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1995-02,Feb-1995,IDX,Index,0,Units,2010_100,2010=100,32.48904,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1995-03,Mar-1995,IDX,Index,0,Units,2010_100,2010=100,32.50675,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1995-04,Apr-1995,IDX,Index,0,Units,2010_100,2010=100,33.669140000000006,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1995-05,May-1995,IDX,Index,0,Units,2010_100,2010=100,34.3225,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1995-06,Jun-1995,IDX,Index,0,Units,2010_100,2010=100,33.94742,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1995-07,Jul-1995,IDX,Index,0,Units,2010_100,2010=100,35.80772,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1995-08,Aug-1995,IDX,Index,0,Units,2010_100,2010=100,36.209070000000004,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1995-09,Sep-1995,IDX,Index,0,Units,2010_100,2010=100,38.11668,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1995-10,Oct-1995,IDX,Index,0,Units,2010_100,2010=100,35.738640000000004,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1995-11,Nov-1995,IDX,Index,0,Units,2010_100,2010=100,38.15918,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1995-12,Dec-1995,IDX,Index,0,Units,2010_100,2010=100,38.29486,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1996-01,Jan-1996,IDX,Index,0,Units,2010_100,2010=100,38.877790000000005,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1996-02,Feb-1996,IDX,Index,0,Units,2010_100,2010=100,39.639109999999995,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1996-03,Mar-1996,IDX,Index,0,Units,2010_100,2010=100,39.215070000000004,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1996-04,Apr-1996,IDX,Index,0,Units,2010_100,2010=100,38.698840000000004,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1996-05,May-1996,IDX,Index,0,Units,2010_100,2010=100,39.23492,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1996-06,Jun-1996,IDX,Index,0,Units,2010_100,2010=100,39.040490000000005,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1996-07,Jul-1996,IDX,Index,0,Units,2010_100,2010=100,38.730509999999995,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1996-08,Aug-1996,IDX,Index,0,Units,2010_100,2010=100,39.79468,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1996-09,Sep-1996,IDX,Index,0,Units,2010_100,2010=100,39.788309999999996,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1996-10,Oct-1996,IDX,Index,0,Units,2010_100,2010=100,40.15665,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1996-11,Nov-1996,IDX,Index,0,Units,2010_100,2010=100,39.523,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1996-12,Dec-1996,IDX,Index,0,Units,2010_100,2010=100,40.18847,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1997-01,Jan-1997,IDX,Index,0,Units,2010_100,2010=100,40.54979,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1997-02,Feb-1997,IDX,Index,0,Units,2010_100,2010=100,40.605259999999994,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1997-03,Mar-1997,IDX,Index,0,Units,2010_100,2010=100,41.50779,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1997-04,Apr-1997,IDX,Index,0,Units,2010_100,2010=100,41.88782,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1997-05,May-1997,IDX,Index,0,Units,2010_100,2010=100,41.73708,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1997-06,Jun-1997,IDX,Index,0,Units,2010_100,2010=100,42.12024,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1997-07,Jul-1997,IDX,Index,0,Units,2010_100,2010=100,42.87995,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1997-08,Aug-1997,IDX,Index,0,Units,2010_100,2010=100,42.28783,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1997-09,Sep-1997,IDX,Index,0,Units,2010_100,2010=100,42.418240000000004,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1997-10,Oct-1997,IDX,Index,0,Units,2010_100,2010=100,43.16457,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1997-11,Nov-1997,IDX,Index,0,Units,2010_100,2010=100,45.9627,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1997-12,Dec-1997,IDX,Index,0,Units,2010_100,2010=100,44.21283,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1998-01,Jan-1998,IDX,Index,0,Units,2010_100,2010=100,42.60087,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1998-02,Feb-1998,IDX,Index,0,Units,2010_100,2010=100,43.170190000000005,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1998-03,Mar-1998,IDX,Index,0,Units,2010_100,2010=100,43.87017,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1998-04,Apr-1998,IDX,Index,0,Units,2010_100,2010=100,44.40298,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1998-05,May-1998,IDX,Index,0,Units,2010_100,2010=100,43.5472,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1998-06,Jun-1998,IDX,Index,0,Units,2010_100,2010=100,44.91604,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1998-07,Jul-1998,IDX,Index,0,Units,2010_100,2010=100,45.21523,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1998-08,Aug-1998,IDX,Index,0,Units,2010_100,2010=100,45.19122,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1998-09,Sep-1998,IDX,Index,0,Units,2010_100,2010=100,44.98975,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1998-10,Oct-1998,IDX,Index,0,Units,2010_100,2010=100,43.82163,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1998-11,Nov-1998,IDX,Index,0,Units,2010_100,2010=100,50.344879999999996,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1998-12,Dec-1998,IDX,Index,0,Units,2010_100,2010=100,45.20089,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1999-01,Jan-1999,IDX,Index,0,Units,2010_100,2010=100,46.33543,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1999-02,Feb-1999,IDX,Index,0,Units,2010_100,2010=100,46.69148,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1999-03,Mar-1999,IDX,Index,0,Units,2010_100,2010=100,47.27182,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1999-04,Apr-1999,IDX,Index,0,Units,2010_100,2010=100,47.9077,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1999-05,May-1999,IDX,Index,0,Units,2010_100,2010=100,50.243159999999996,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1999-06,Jun-1999,IDX,Index,0,Units,2010_100,2010=100,48.5029,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1999-07,Jul-1999,IDX,Index,0,Units,2010_100,2010=100,48.28321,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1999-08,Aug-1999,IDX,Index,0,Units,2010_100,2010=100,48.631879999999995,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1999-09,Sep-1999,IDX,Index,0,Units,2010_100,2010=100,49.92007,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1999-10,Oct-1999,IDX,Index,0,Units,2010_100,2010=100,50.017070000000004,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1999-11,Nov-1999,IDX,Index,0,Units,2010_100,2010=100,50.13013,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,1999-12,Dec-1999,IDX,Index,0,Units,2010_100,2010=100,50.60633,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2000-01,Jan-2000,IDX,Index,0,Units,2010_100,2010=100,49.96375,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2000-02,Feb-2000,IDX,Index,0,Units,2010_100,2010=100,50.915859999999995,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2000-03,Mar-2000,IDX,Index,0,Units,2010_100,2010=100,50.69395,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2000-04,Apr-2000,IDX,Index,0,Units,2010_100,2010=100,50.871829999999996,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2000-05,May-2000,IDX,Index,0,Units,2010_100,2010=100,51.86378,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2000-06,Jun-2000,IDX,Index,0,Units,2010_100,2010=100,51.097840000000005,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2000-07,Jul-2000,IDX,Index,0,Units,2010_100,2010=100,51.11523,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2000-08,Aug-2000,IDX,Index,0,Units,2010_100,2010=100,51.85893,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2000-09,Sep-2000,IDX,Index,0,Units,2010_100,2010=100,51.9684,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2000-10,Oct-2000,IDX,Index,0,Units,2010_100,2010=100,51.76054,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2000-11,Nov-2000,IDX,Index,0,Units,2010_100,2010=100,52.793440000000004,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2000-12,Dec-2000,IDX,Index,0,Units,2010_100,2010=100,52.42279,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2001-01,Jan-2001,IDX,Index,0,Units,2010_100,2010=100,51.35422,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2001-02,Feb-2001,IDX,Index,0,Units,2010_100,2010=100,52.24905,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2001-03,Mar-2001,IDX,Index,0,Units,2010_100,2010=100,54.0421,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2001-04,Apr-2001,IDX,Index,0,Units,2010_100,2010=100,53.168119999999995,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2001-05,May-2001,IDX,Index,0,Units,2010_100,2010=100,53.24089,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2001-06,Jun-2001,IDX,Index,0,Units,2010_100,2010=100,53.01421,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2001-07,Jul-2001,IDX,Index,0,Units,2010_100,2010=100,52.650009999999995,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2001-08,Aug-2001,IDX,Index,0,Units,2010_100,2010=100,52.567330000000005,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2001-09,Sep-2001,IDX,Index,0,Units,2010_100,2010=100,53.3044,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2001-10,Oct-2001,IDX,Index,0,Units,2010_100,2010=100,52.42556,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2001-11,Nov-2001,IDX,Index,0,Units,2010_100,2010=100,51.93626,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2001-12,Dec-2001,IDX,Index,0,Units,2010_100,2010=100,52.7026,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2002-01,Jan-2002,IDX,Index,0,Units,2010_100,2010=100,52.60819,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2002-02,Feb-2002,IDX,Index,0,Units,2010_100,2010=100,53.152390000000004,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2002-03,Mar-2002,IDX,Index,0,Units,2010_100,2010=100,52.25823,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2002-04,Apr-2002,IDX,Index,0,Units,2010_100,2010=100,53.6373,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2002-05,May-2002,IDX,Index,0,Units,2010_100,2010=100,53.41072,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2002-06,Jun-2002,IDX,Index,0,Units,2010_100,2010=100,53.423590000000004,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2002-07,Jul-2002,IDX,Index,0,Units,2010_100,2010=100,54.28139,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2002-08,Aug-2002,IDX,Index,0,Units,2010_100,2010=100,55.266709999999996,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2002-09,Sep-2002,IDX,Index,0,Units,2010_100,2010=100,54.490719999999996,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2002-10,Oct-2002,IDX,Index,0,Units,2010_100,2010=100,55.22943000000001,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2002-11,Nov-2002,IDX,Index,0,Units,2010_100,2010=100,53.95358,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2002-12,Dec-2002,IDX,Index,0,Units,2010_100,2010=100,54.62746,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2003-01,Jan-2003,IDX,Index,0,Units,2010_100,2010=100,56.43597,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2003-02,Feb-2003,IDX,Index,0,Units,2010_100,2010=100,56.63799,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2003-03,Mar-2003,IDX,Index,0,Units,2010_100,2010=100,56.13737,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2003-04,Apr-2003,IDX,Index,0,Units,2010_100,2010=100,55.163109999999996,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2003-05,May-2003,IDX,Index,0,Units,2010_100,2010=100,53.470240000000004,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2003-06,Jun-2003,IDX,Index,0,Units,2010_100,2010=100,56.99239,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2003-07,Jul-2003,IDX,Index,0,Units,2010_100,2010=100,58.03205,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2003-08,Aug-2003,IDX,Index,0,Units,2010_100,2010=100,58.62014,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2003-09,Sep-2003,IDX,Index,0,Units,2010_100,2010=100,59.061719999999994,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2003-10,Oct-2003,IDX,Index,0,Units,2010_100,2010=100,58.650830000000006,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2003-11,Nov-2003,IDX,Index,0,Units,2010_100,2010=100,59.95496,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2003-12,Dec-2003,IDX,Index,0,Units,2010_100,2010=100,60.26204,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2004-01,Jan-2004,IDX,Index,0,Units,2010_100,2010=100,60.2321,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2004-02,Feb-2004,IDX,Index,0,Units,2010_100,2010=100,60.25428,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2004-03,Mar-2004,IDX,Index,0,Units,2010_100,2010=100,58.73254,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2004-04,Apr-2004,IDX,Index,0,Units,2010_100,2010=100,65.14344,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2004-05,May-2004,IDX,Index,0,Units,2010_100,2010=100,63.172290000000004,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2004-06,Jun-2004,IDX,Index,0,Units,2010_100,2010=100,63.99443,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2004-07,Jul-2004,IDX,Index,0,Units,2010_100,2010=100,64.25501,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2004-08,Aug-2004,IDX,Index,0,Units,2010_100,2010=100,64.30418,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2004-09,Sep-2004,IDX,Index,0,Units,2010_100,2010=100,64.04684,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2004-10,Oct-2004,IDX,Index,0,Units,2010_100,2010=100,65.77414,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2004-11,Nov-2004,IDX,Index,0,Units,2010_100,2010=100,65.18135,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2004-12,Dec-2004,IDX,Index,0,Units,2010_100,2010=100,65.12661,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2005-01,Jan-2005,IDX,Index,0,Units,2010_100,2010=100,63.73035,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2005-02,Feb-2005,IDX,Index,0,Units,2010_100,2010=100,65.43173,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2005-03,Mar-2005,IDX,Index,0,Units,2010_100,2010=100,65.03533,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2005-04,Apr-2005,IDX,Index,0,Units,2010_100,2010=100,63.5854,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2005-05,May-2005,IDX,Index,0,Units,2010_100,2010=100,63.05746,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2005-06,Jun-2005,IDX,Index,0,Units,2010_100,2010=100,63.63288000000001,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2005-07,Jul-2005,IDX,Index,0,Units,2010_100,2010=100,64.51977,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2005-08,Aug-2005,IDX,Index,0,Units,2010_100,2010=100,64.77219000000001,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2005-09,Sep-2005,IDX,Index,0,Units,2010_100,2010=100,65.13071,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2005-10,Oct-2005,IDX,Index,0,Units,2010_100,2010=100,65.69829,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2005-11,Nov-2005,IDX,Index,0,Units,2010_100,2010=100,62.967769999999994,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2005-12,Dec-2005,IDX,Index,0,Units,2010_100,2010=100,68.08469000000001,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2006-01,Jan-2006,IDX,Index,0,Units,2010_100,2010=100,69.47907,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2006-02,Feb-2006,IDX,Index,0,Units,2010_100,2010=100,68.20167,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2006-03,Mar-2006,IDX,Index,0,Units,2010_100,2010=100,69.80031,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2006-04,Apr-2006,IDX,Index,0,Units,2010_100,2010=100,69.31232,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2006-05,May-2006,IDX,Index,0,Units,2010_100,2010=100,70.94421,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2006-06,Jun-2006,IDX,Index,0,Units,2010_100,2010=100,71.31747,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2006-07,Jul-2006,IDX,Index,0,Units,2010_100,2010=100,71.51873,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2006-08,Aug-2006,IDX,Index,0,Units,2010_100,2010=100,71.38946,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2006-09,Sep-2006,IDX,Index,0,Units,2010_100,2010=100,73.63454,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2006-10,Oct-2006,IDX,Index,0,Units,2010_100,2010=100,72.86384,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2006-11,Nov-2006,IDX,Index,0,Units,2010_100,2010=100,76.21233000000001,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2006-12,Dec-2006,IDX,Index,0,Units,2010_100,2010=100,75.59348,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2007-01,Jan-2007,IDX,Index,0,Units,2010_100,2010=100,75.84862,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2007-02,Feb-2007,IDX,Index,0,Units,2010_100,2010=100,74.49958000000001,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2007-03,Mar-2007,IDX,Index,0,Units,2010_100,2010=100,76.50706,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2007-04,Apr-2007,IDX,Index,0,Units,2010_100,2010=100,77.09615,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2007-05,May-2007,IDX,Index,0,Units,2010_100,2010=100,78.09204,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2007-06,Jun-2007,IDX,Index,0,Units,2010_100,2010=100,77.33587,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2007-07,Jul-2007,IDX,Index,0,Units,2010_100,2010=100,76.82881,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2007-08,Aug-2007,IDX,Index,0,Units,2010_100,2010=100,78.9203,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2007-09,Sep-2007,IDX,Index,0,Units,2010_100,2010=100,77.50446,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2007-10,Oct-2007,IDX,Index,0,Units,2010_100,2010=100,79.77226,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2007-11,Nov-2007,IDX,Index,0,Units,2010_100,2010=100,77.77382,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2007-12,Dec-2007,IDX,Index,0,Units,2010_100,2010=100,78.89092,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2008-01,Jan-2008,IDX,Index,0,Units,2010_100,2010=100,80.05309,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2008-02,Feb-2008,IDX,Index,0,Units,2010_100,2010=100,82.90469,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2008-03,Mar-2008,IDX,Index,0,Units,2010_100,2010=100,79.17591,,
PRMNIG01,"Production of total manufactured intermediate goods sa, Index",IND,India,M,Monthly,2008-04,Apr-2008,IDX,Index,0,Units,2010_100,2010=100,80.25638000000001,,
